award_year,date_awarded,prize_amount,prize_amount_adjusted,laureate_id,known_name,full_name,sex,portion,sort_order,motivation,category,birth_date,birth_city,birth_country,birth_latitude,birth_longitude,death_date,death_city,death_country,death_latitude,death_longitude,affiliation_name,affiliation_city,affiliation_country,affiliation_latitude,affiliation_longitude,wikipedia_url,is_shared,winners_per_year,winners_per_category,is_repeat_winner,country_winner_rank
1911,11/7/1911,140695,9266329,16.0,Wilhelm Wien,Wilhelm Wien,male,1.0,1.0,for his discoveries regarding the laws governing the radiation of heat,Physics,1864-01-13,Parusnoye,Russia,,,8/30/1928,Munich,Germany,48.134703,11.581995,Würzburg University,Würzburg,Germany,49.791282,9.953253,https://en.wikipedia.org/wiki/Wilhelm_Wien,0,6,230,0,3.0
1911,10/19/1911,140695,9266329,305.0,Allvar Gullstrand,Allvar Gullstrand,male,1.0,1.0,for his work on the dioptrics of the eye,Physiology or Medicine,1862-06-05,Landskrona,Sweden,55.879416,12.837004,7/28/1930,Stockholm,Sweden,59.325371,18.070794,Uppsala University,Uppsala,Sweden,59.858503,17.638748,https://en.wikipedia.org/wiki/Allvar_Gullstrand,0,6,232,0,4.0
1912,11/12/1912,140476,8540220,172.0,Victor Grignard,Victor Grignard,male,0.5,1.0,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",Chemistry,1871-05-06,Cherbourg,France,49.633731,-1.622137,12/13/1935,Lyon,France,45.758889,4.841389,Nancy University,Nancy,France,48.691336,6.185111,https://en.wikipedia.org/wiki/Victor_Grignard,1,6,200,0,10.0
1912,11/12/1912,140476,8540220,173.0,Paul Sabatier,Paul Sabatier,male,0.5,2.0,for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years,Chemistry,1854-11-05,Carcassonne,France,43.215833,2.351389,8/14/1941,Toulouse,France,43.604154,1.442453,Toulouse University,Toulouse,France,43.604154,1.442453,https://en.wikipedia.org/wiki/Paul_Sabatier_(chemist),1,6,200,0,11.0
1912,11/14/1912,140476,8540220,582.0,Gerhart Hauptmann,Gerhart Johann Robert Hauptmann,male,1.0,1.0,"primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art",Literature,1862-11-15,Bad Salzbrunn,Poland,50.803519,16.25655,6/6/1946,Jagniatków,Poland,,,,,,,,https://en.wikipedia.org/wiki/Gerhart_Hauptmann,0,6,122,0,7.0
1912,12/10/1913,140476,8540220,480.0,Elihu Root,Elihu Root,male,1.0,1.0,for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries,Peace,1845-02-15,"Clinton, NY",USA,44.943056,-73.9475,2/7/1937,"New York, NY",USA,40.715758,-74.0113,,,,,,https://en.wikipedia.org/wiki/Elihu_Root,0,6,112,0,2.0
1912,11/12/1912,140476,8540220,17.0,Gustaf Dalén,Nils Gustaf Dalén,male,1.0,1.0,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys,Physics,1869-11-30,Stenstorp,Sweden,58.272744,13.717164,12/9/1937,Stockholm,Sweden,59.325371,18.070794,Swedish Gas-Accumulator Co.,"Lidingö, Stockholm",Sweden,59.366158,18.135287,https://en.wikipedia.org/wiki/Gustaf_Dalén,0,6,230,0,5.0
1912,10/10/1912,140476,8540220,306.0,Alexis Carrel,Alexis Carrel,male,1.0,1.0,in recognition of his work on vascular suture and the transplantation of blood vessels and organs,Physiology or Medicine,1873-06-28,Sainte-Foy-lès-Lyon,France,45.733611,4.8025,11/5/1944,Paris,France,48.860093,2.355954,Rockefeller Institute for Medical Research,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Alexis_Carrel,0,6,232,0,12.0
1913,11/13/1913,143010,8694275,583.0,Rabindranath Tagore,Rabindranath Tagore,male,1.0,1.0,"because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West",Literature,1861-05-07,Calcutta,India,22.579858,88.368101,8/7/1941,Calcutta,India,22.579858,88.368101,,,,,,https://en.wikipedia.org/wiki/Rabindranath_Tagore,0,5,122,0,3.0
1913,11/11/1913,143010,8694275,174.0,Alfred Werner,Alfred Werner,male,1.0,1.0,in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry,Chemistry,1866-12-12,Mulhouse,France,47.75096,7.335412,11/15/1919,Zurich,Switzerland,47.376909,8.541697,University of Zurich,Zurich,Switzerland,47.376909,8.541697,https://en.wikipedia.org/wiki/Alfred_Werner,0,5,200,0,13.0
1913,12/10/1913,143010,8694275,481.0,Henri La Fontaine,Henri La Fontaine,male,1.0,1.0,for his unparalleled contribution to the organization of peaceful internationalism,Peace,1854-04-22,Brussels,Belgium,50.849243,4.354815,5/14/1943,Brussels,Belgium,50.849243,4.354815,,,,,,https://en.wikipedia.org/wiki/Henri_La_Fontaine,0,5,112,0,3.0
1913,10/30/1913,143010,8694275,307.0,Charles Richet,Charles Robert Richet,male,1.0,1.0,in recognition of his work on anaphylaxis,Physiology or Medicine,1850-08-26,Paris,France,48.860093,2.355954,12/4/1935,Paris,France,48.860093,2.355954,Sorbonne University,Paris,France,48.860093,2.355954,https://en.wikipedia.org/wiki/Charles_Richet,0,5,232,0,14.0
1913,11/11/1913,143010,8694275,18.0,Heike Kamerlingh Onnes,Heike Kamerlingh Onnes,male,1.0,1.0,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",Physics,1853-09-21,Groningen,the Netherlands,53.218593,6.566722,2/21/1926,Leiden,the Netherlands,52.160787,4.495746,Leiden University,Leiden,the Netherlands,52.160787,4.495746,https://en.wikipedia.org/wiki/Heike_Kamerlingh_Onnes,0,5,230,0,6.0
1914,11/11/1915,146900,8930767,175.0,Theodore W. Richards,Theodore William Richards,male,1.0,1.0,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,Chemistry,1868-01-31,"Germantown, PA",USA,40.043611,-75.181944,4/2/1928,"Cambridge, MA",USA,42.374024,-71.107306,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Theodore_William_Richards,0,3,200,0,3.0
1914,11/11/1915,146900,8930767,19.0,Max von Laue,Max von Laue,male,1.0,1.0,for his discovery of the diffraction of X-rays by crystals,Physics,1879-10-09,Pfaffendorf,Germany,,,4/23/1960,Berlin,Germany,52.522265,13.406852,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,50.107886,8.691488,https://en.wikipedia.org/wiki/Max_von_Laue,0,3,230,0,11.0
1914,10/29/1915,146900,8930767,308.0,Robert Bárány,Robert Bárány,male,1.0,1.0,for his work on the physiology and pathology of the vestibular apparatus,Physiology or Medicine,1876-04-22,Vienna,Austria,48.207646,16.372793,4/8/1936,Uppsala,Sweden,59.858503,17.638748,Vienna University,Vienna,Austria,48.207646,16.372793,https://en.wikipedia.org/wiki/Róbert_Bárány,0,3,232,0,2.0
1915,11/11/1915,149223,7862394,176.0,Richard Willstätter,Richard Martin Willstätter,male,1.0,1.0,"for his researches on plant pigments, especially chlorophyll",Chemistry,1872-08-13,Karlsruhe,Germany,49.016667,8.4,8/3/1942,Locarno,Switzerland,46.166999,8.794264,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,52.453739,13.29313,https://en.wikipedia.org/wiki/Richard_Willstätter,0,4,200,0,12.0
1915,11/9/1916,149223,7862394,584.0,Romain Rolland,Romain Rolland,male,1.0,1.0,as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings,Literature,1866-01-29,Clamecy,France,47.463898,3.741917,12/30/1944,Vézelay,France,47.463676,3.743074,,,,,,https://en.wikipedia.org/wiki/Romain_Rolland,0,4,122,0,15.0
1915,11/12/1915,149223,7862394,20.0,William Bragg,Sir William Henry Bragg,male,0.5,1.0,for their services in the analysis of crystal structure by means of X-rays,Physics,1862-07-02,Wigton,United Kingdom,54.825544,-3.161231,3/12/1942,London,United Kingdom,51.510235,-0.120852,University College,London,United Kingdom,51.510235,-0.120852,https://en.wikipedia.org/wiki/William_Henry_Bragg,1,4,230,0,4.0
1915,11/12/1915,149223,7862394,21.0,Lawrence Bragg,William Lawrence Bragg,male,0.5,2.0,for their services in the analysis of crystal structure by means of X-rays,Physics,1890-03-31,Adelaide,Australia,-34.92694,138.598792,7/1/1971,Ipswich,United Kingdom,52.059444,1.155556,Victoria University,Manchester,United Kingdom,53.478756,-2.245094,https://en.wikipedia.org/wiki/William_Lawrence_Bragg,1,4,230,0,1.0
1916,11/9/1916,131793,6127082,585.0,Verner von Heidenstam,Carl Gustaf Verner von Heidenstam,male,1.0,1.0,in recognition of his significance as the leading representative of a new era in our literature,Literature,1859-07-06,Olshammar,Sweden,58.75706,14.78907,5/20/1940,Övralid,Sweden,58.607567,14.944133,,,,,,https://en.wikipedia.org/wiki/Verner_von_Heidenstam,0,1,122,0,6.0
1917,11/8/1917,133823,4957724,587.0,Henrik Pontoppidan,Henrik Pontoppidan,male,0.5,2.0,for his authentic descriptions of present-day life in Denmark,Literature,1857-07-24,Fredericia,Denmark,55.564444,9.759722,8/21/1943,Ordrup,Denmark,55.7647,12.5831,,,,,,https://en.wikipedia.org/wiki/Henrik_Pontoppidan,1,3,122,0,2.0
1917,11/12/1918,133823,4957724,22.0,Charles Glover Barkla,Charles Glover Barkla,male,1.0,1.0,for his discovery of the characteristic R&ouml;ntgen radiation of the elements,Physics,1877-06-07,Widnes,United Kingdom,53.363056,-2.728056,10/23/1944,Edinburgh,Scotland,55.955709,-3.207405,Edinburgh University,Edinburgh,United Kingdom,55.955709,-3.207405,https://en.wikipedia.org/wiki/Charles_Glover_Barkla,0,3,230,0,5.0
1917,11/8/1917,133823,4957724,586.0,Karl Gjellerup,Karl Adolph Gjellerup,male,0.5,1.0,"for his varied and rich poetry, which is inspired by lofty ideals",Literature,1857-06-02,Roholte,Denmark,55.195,12.09,10/11/1919,Klotzsche,Germany,51.115077,13.788928,,,,,,https://en.wikipedia.org/wiki/Karl_Adolph_Gjellerup,1,3,122,0,3.0
1918,11/13/1919,138198,3600741,177.0,Fritz Haber,Fritz Haber,male,1.0,1.0,for the synthesis of ammonia from its elements,Chemistry,1868-12-09,Wroclaw,Poland,51.11,17.0325,1/29/1934,Basel,Switzerland,47.560153,7.58788,Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie,Berlin-Dahlem,Germany,52.453739,13.29313,https://en.wikipedia.org/wiki/Fritz_Haber,0,2,200,0,8.0
1918,11/13/1919,138198,3600741,23.0,Max Planck,Max Karl Ernst Ludwig Planck,male,1.0,1.0,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta,Physics,1858-04-23,Kiel,Germany,54.323168,10.121556,10/4/1947,Göttingen,Germany,51.539385,9.913113,Berlin University,Berlin,Germany,52.522265,13.406852,https://en.wikipedia.org/wiki/Max_Planck,0,2,230,0,13.0
1919,11/11/1920,133127,3006134,588.0,Carl Spitteler,Carl Friedrich Georg Spitteler,male,1.0,1.0,"in special appreciation of his epic, <I>Olympian Spring</I>",Literature,1845-04-24,Liestal,Switzerland,47.483889,7.735,12/29/1924,Lucerne,Switzerland,47.050168,8.309307,,,,,,https://en.wikipedia.org/wiki/Carl_Spitteler,0,4,122,0,5.0
1919,12/10/1920,133127,3006134,483.0,Woodrow Wilson,Thomas Woodrow Wilson,male,1.0,1.0,for his role as founder of the League of Nations,Peace,1856-12-28,"Staunton, VA",USA,38.149576,-79.071696,2/3/1924,"Washington, D.C.",USA,38.899065,-77.036523,,,,,,https://en.wikipedia.org/wiki/Woodrow_Wilson,0,4,112,0,4.0
1919,11/13/1919,133127,3006134,24.0,Johannes Stark,Johannes Stark,male,1.0,1.0,for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields,Physics,1874-04-15,Schickenhof,Germany,48.606708,15.102762,6/21/1957,Traunstein,Germany,47.870224,12.634569,Greifswald University,Greifswald,Germany,54.087591,13.390659,https://en.wikipedia.org/wiki/Johannes_Stark,0,4,230,0,14.0
1919,10/28/1920,133127,3006134,309.0,Jules Bordet,Jules Bordet,male,1.0,1.0,for his discoveries relating to immunity,Physiology or Medicine,1870-06-13,Soignies,Belgium,50.846558,4.351697,4/6/1961,Brussels,Belgium,50.849243,4.354815,Brussels University,Brussels,Belgium,50.849243,4.354815,https://en.wikipedia.org/wiki/Jules_Bordet,0,4,232,0,4.0
1920,11/10/1921,134100,3028106,178.0,Walther Nernst,Walther Hermann Nernst,male,1.0,1.0,in recognition of his work in thermochemistry,Chemistry,1864-06-25,Wąbrzeźno,Poland,53.283333,18.95,11/18/1941,Niwica,Poland,51.581944,14.843056,Berlin University,Berlin,Germany,52.522265,13.406852,https://en.wikipedia.org/wiki/Walther_Nernst,0,5,200,0,9.0
1920,10/28/1920,134100,3028106,310.0,August Krogh,Schack August Steenberg Krogh,male,1.0,1.0,for his discovery of the capillary motor regulating mechanism,Physiology or Medicine,1874-11-15,Grenå,Denmark,56.413333,10.875833,9/13/1949,Copenhagen,Denmark,55.678127,12.572532,Copenhagen University,Copenhagen,Denmark,55.678127,12.572532,https://en.wikipedia.org/wiki/August_Krogh,0,5,232,0,4.0
1920,11/11/1920,134100,3028106,589.0,Knut Hamsun,Knut Pedersen Hamsun,male,1.0,1.0,"for his monumental work, <I>Growth of the Soil</I>",Literature,1859-08-04,Lom,Norway,61.839236,8.565864,2/19/1952,Grimstad,Norway,58.341706,8.593663,,,,,,https://en.wikipedia.org/wiki/Knut_Hamsun,0,5,122,0,2.0
1920,11/11/1920,134100,3028106,25.0,Charles Edouard Guillaume,Charles Edouard Guillaume,male,1.0,1.0,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys,Physics,1861-02-15,Fleurier,Switzerland,46.9,6.583306,6/13/1938,Sèvres,France,48.821281,2.209692,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,48.821281,2.209692,https://en.wikipedia.org/wiki/Charles_Édouard_Guillaume,0,5,230,0,6.0
1920,12/10/1920,134100,3028106,484.0,Léon Bourgeois,Léon Victor Auguste Bourgeois,male,1.0,1.0,for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations,Peace,1851-05-21,Paris,France,48.860093,2.355954,9/29/1925,Épernay,France,49.043411,3.956242,,,,,,https://en.wikipedia.org/wiki/Léon_Bourgeois,0,5,112,0,16.0
1921,11/9/1922,121573,3202773,179.0,Frederick Soddy,Frederick Soddy,male,1.0,1.0,"for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes",Chemistry,1877-09-02,Eastbourne,United Kingdom,50.766389,0.286111,9/22/1956,Brighton,United Kingdom,50.82442,-0.143821,University of Oxford,Oxford,United Kingdom,51.753363,-1.260979,https://en.wikipedia.org/wiki/Frederick_Soddy,0,5,200,0,6.0
1921,11/10/1921,121573,3202773,590.0,Anatole France,Anatole France,male,1.0,1.0,"in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament",Literature,1844-04-16,Paris,France,48.860093,2.355954,10/12/1924,Saint-Cyr-sur-Loire,France,47.400002,0.6667,,,,,,https://en.wikipedia.org/wiki/Anatole_France,0,5,122,0,17.0
1921,12/10/1921,121573,3202773,485.0,Hjalmar Branting,Karl Hjalmar Branting,male,0.5,1.0,for their lifelong contributions to the cause of peace and organized internationalism,Peace,1860-11-23,Stockholm,Sweden,59.325371,18.070794,2/24/1925,Stockholm,Sweden,59.325371,18.070794,,,,,,https://en.wikipedia.org/wiki/Hjalmar_Branting,1,5,112,0,7.0
1921,12/10/1921,121573,3202773,486.0,Christian Lange,Christian Lous Lange,male,0.5,2.0,for their lifelong contributions to the cause of peace and organized internationalism,Peace,1869-09-17,Stavanger,Norway,58.97,5.731389,12/11/1938,Oslo,Norway,59.917165,10.750092,,,,,,https://en.wikipedia.org/wiki/Christian_Lous_Lange,1,5,112,0,3.0
1921,11/9/1922,121573,3202773,26.0,Albert Einstein,Albert Einstein,male,1.0,1.0,"for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect",Physics,1879-03-14,Ulm,Germany,48.401072,9.987585,4/18/1955,"Princeton, NJ",USA,40.359783,-74.668268,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,Germany,52.522265,13.406852,https://en.wikipedia.org/wiki/Albert_Einstein,0,5,230,0,15.0
1922,11/9/1922,122483,3978181,592.0,Jacinto Benavente,Jacinto Benavente,male,1.0,1.0,for the happy manner in which he has continued the illustrious traditions of the Spanish drama,Literature,1866-08-12,Madrid,Spain,40.423203,-3.693965,7/14/1954,Madrid,Spain,40.423203,-3.693965,,,,,,https://en.wikipedia.org/wiki/Jacinto_Benavente,0,6,122,0,3.0
1922,12/10/1922,122483,3978181,487.0,Fridtjof Nansen,Fridtjof Nansen,male,1.0,1.0,"for his leading role in the repatriation of prisoners of war, in international relief work and as the League of Nations' High Commissioner for refugees",Peace,1861-10-10,Oslo,Norway,59.917165,10.750092,5/13/1930,Oslo,Norway,59.917165,10.750092,,,,,,https://en.wikipedia.org/wiki/Fridtjof_Nansen,0,6,112,0,4.0
1922,11/9/1922,122483,3978181,180.0,Francis W. Aston,Francis William Aston,male,1.0,1.0,"for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule",Chemistry,1877-09-01,Harborne,United Kingdom,52.45,-1.97,11/20/1945,Cambridge,United Kingdom,52.194605,0.135092,University of Cambridge,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Francis_William_Aston,0,6,200,0,7.0
1922,10/25/1922,122483,3978181,311.0,Archibald V. Hill,Archibald Vivian Hill,male,0.5,1.0,for his discovery relating to the production of heat in the muscle,Physiology or Medicine,1886-09-26,Bristol,United Kingdom,51.455112,-2.584545,6/3/1977,Cambridge,United Kingdom,52.194605,0.135092,London University,London,United Kingdom,51.510235,-0.120852,https://en.wikipedia.org/wiki/Archibald_Hill,1,6,232,0,8.0
